CSD_code,HL_Gap,smallest_distance1,smallest_distance2,smallest_distance3,smallest_distance4,largest_coulomb1,largest_coulomb2,largest_coulomb3,largest_coulomb4
LETZUH,0.1011,1.8558571413335914,1.8563296981634638,1.9538657322653499,1.954123462718378,120.69894552284177,120.66821977885262,100.31395543886929,100.30072497432927
LEVFIC,0.04894,2.0253753210429264,2.112689513104029,2.2664987852354423,2.2733092446001173,235.01816925215292,197.06953687192026,86.47699318296333,79.51949349773085
LEVHAW,0.0373,2.0460347961633825,2.0465475341782167,2.474914261648353,2.4761072644572524,232.64511478131766,232.5868283294656,181.01637173548838,180.92915700006998
LEVXUI,0.0474,2.144486283979249,2.1446680282490904,2.1447713418335526,2.1449251775772837,208.9078411677708,208.89013782041957,208.8800755874551,208.86509454190886
LEWBEW,0.0623,1.8295692940484785,1.9576504915313553,2.0413897054198307,2.1976729825557166,122.43318726908227,114.4228762841001,101.92599252847256,96.01302459771678
LEWJON,0.08967,1.8473013336606268,1.8503926004204112,1.8634402235736929,1.8672753876921206,106.1007191564166,105.92346724444779,105.18180165935914,104.96577060454288
LEWPAE,0.06178,1.8252597335955807,1.8478670582060472,2.115002153443663,2.199192303005356,122.7222602225176,121.22084162129308,92.67130044329802,89.12362949440654
LEWREN,0.06917,1.8328690785015995,2.0772533564221036,2.0931738135707074,2.290457243618881,183.3695002035522,107.83470360390771,93.63770878905041,91.65957458202239
LEWROX,0.10704,1.9007336322475445,2.0713866013152695,2.1428574910460885,2.187218824096705,195.99996815232294,192.02468238332526,117.84923263294321,94.62260684487664
LEWRUD,0.08129,1.7801303199429008,2.1041106126042477,2.2355626360811494,2.2382804031683587,187.87216838452935,187.64405005086778,94.37511294419654,93.15099635252147
LEXBAU,0.07146,1.9415816594818673,1.941588361096892,1.9952100280751472,1.995247363507279,100.94862559234556,100.94827715658052,98.2352720976891,98.23343390138251
LEXBIC,0.07145,1.9400338872991445,1.9401399753170645,1.9972041890719947,1.9973171412187165,101.0291630899629,101.0236387547084,98.13718650924312,98.1316366615696
LEXDUP,0.0866,1.9505051140270566,1.9515756076871915,1.9761951565393523,1.976607609047916,100.48679113449438,100.43167132647206,99.18048799554226,99.15979231427144
LEXVUF,0.10338,1.8395211606934185,1.8395218352879183,1.8516507926058159,1.8516512169784556,121.77081992118093,121.7707752650514,105.85149250748869,105.85146824780259
LEXXOC,0.00498,1.838116888671338,1.83818522542365,1.9721269067125606,1.9722992450980827,106.6308683675043,106.626904236393,99.38508487099466,99.37640065884267
LEYSIS,0.06099,1.8313418542570536,1.8818645406566374,2.1416866013370335,2.2372868965595862,107.02534840471611,104.59046615884839,104.15202357317912,87.60610912324265
LEYSOY,0.05987,1.9013054006354495,1.94133513045246,1.99372109078842,2.0237260927228213,110.6869159840793,103.08706846069725,100.96144500013195,98.30863549850471
LEYSUE,0.05056,1.8351921081479252,1.8777328635024109,2.11108360756776,2.1617133161417366,119.29279417424033,106.80080800794369,103.62151092254874,92.84331482532671
LEYTAL,0.06219,1.8482385811944366,1.852982044323542,2.135312665036156,2.1619456982401726,106.04691515168658,105.77544482982437,103.61037290730123,91.78983631265132
LEYTEP,0.05861,1.8171897512291166,1.8579658348021253,2.1328188949923743,2.161718179228029,123.2672591557872,105.49171374880214,105.02532611930977,90.66861808507969
LEYTIT,0.05048,1.8124016976786188,1.8638675647171867,2.212446684575114,2.2180885503689076,123.59291005239416,105.15768593770234,88.58970540012834,88.36437119131323
LEYTOZ,0.0566,1.8379517049962533,1.8771191176464366,1.9929548036059646,2.1795335971629233,119.33179833619454,112.39592568517072,106.64045168716746,89.92749653188702
LEYTUF,0.0498,1.824260030570052,1.8579485658606048,2.201402035106292,2.2548391448997753,120.56307914866461,107.44082352051157,89.03416862269611,86.9241606184338
LEYXAQ,0.04926,2.143209722781153,2.1432310862124124,2.1445666785850777,2.1445669297081498,209.03227306128926,209.03018945648094,208.90000971924889,208.89998525761447
LEZFII,0.09641,1.854958556998133,1.8549585570311111,1.8786637211999992,1.878663721342213,120.75741485162757,120.75741484948071,104.3294751414078,104.32947513351012
LEZNIQ,0.0447,1.8009424037038768,1.8647076677466072,1.970603499322,2.187329975708856,108.83190911430594,105.11030945502294,102.40795969863098,99.46191614266147
LEZNOW,0.04557,1.8143195182857283,1.8143756644416753,2.1437917086012366,2.1526069416900584,108.02948324404947,108.02614025376805,91.42679263737075,91.05238685429312
LHISNI,0.06606,1.8523087768852944,1.8529138527875757,2.06249387231033,2.064133372938138,108.60638327573957,108.52011935699335,105.8138915313996,105.77933761201693
LIBDOP,0.15871,2.1959491858935465,2.195960739116749,2.2006571888141453,2.200677380526192,191.26125627041736,191.260250021105,190.85207915837307,190.85032804743787
LIBGUA,0.09947,1.8273776707691372,2.004019347931491,2.024371127617324,2.1166270046189997,235.13475049421885,198.42891500649708,107.25752160334993,97.80344695888655
LIBPEU,0.10469,1.8417288831533367,1.9151889897146694,1.9425051954109622,2.2320838418200117,188.16497486829954,102.33976962722653,91.21863784443502,86.48625517032782
LIBPIY,0.09575,1.9338752103493735,1.9420454745888147,1.9436084031363736,2.205279293889742,190.45206707545447,101.35090359040834,86.50672818852004,86.4371648779151
LIBTEX,0.05599,1.8541510130061565,1.856147680748469,2.2253209694624636,2.2973331078128862,105.70875760665413,105.59504614469328,88.07718198392958,85.3163171389614
LICDUX,0.03922,1.9467346115228739,1.9541453921292116,1.9806921333547258,1.9889876404875357,113.09178050836607,112.62010655083492,100.68141740525941,100.29959940004306
LICQAQ,0.09228,1.840748779444268,2.0116184089603792,2.1078930323206655,2.115793018220602,91.26720706055288,83.5148451871763,79.70043898055013,79.40285205274441
LICRIB,0.08229,1.761670889255628,1.7622172447056563,2.241293940951493,2.2415562665141278,111.25801146820184,111.2235171848735,99.94226812789475,99.93057205222209
LIDRIA,0.05951,1.9049222699521797,1.904938704114479,1.9064369552839988,1.9064508409920813,117.59009988666004,117.58908542105958,117.49667324647045,117.49581745492824
LIDZIJ,0.09263,1.9288870349518956,2.065814892527867,2.1481904897125355,2.151979447734122,230.41754695530102,195.51338766805694,195.1691501711271,101.61300089037512
LIFCOU,0.10296,1.8774360406793553,1.87743709098191,2.0743116530774266,2.074317286756214,104.39769757966128,104.39763917601677,13.498453792350585,13.498417131636586
LIFVIG,0.04598,1.9728382003259315,2.275406529464212,2.2774042557429914,2.2930961121756464,196.88789418455707,196.71518522469884,195.36904607759595,99.34925224360464
LIFVOL,0.11931,1.886685059108268,2.13953202052773,2.270165700298619,2.2724336972215124,185.00852160031883,184.82387429544406,104.69579228113112,89.04506832709235
LIFVOM,0.06849,1.9230684687533275,2.2415723622267656,2.2441972076629306,2.3079804838639797,199.8597089923786,199.62595019291538,101.92044806759347,84.92272849372638
LIGBUA,0.10247,1.8050020060424559,1.8436152858077934,1.8533156381510474,2.1902281182894128,191.76084741712825,124.09958506978593,120.8644633374338,106.31285252884047
LIGFAJ,0.08918,2.0999506342821577,2.1000682109150506,2.29407694366729,2.294228954517789,195.2855161361028,195.27257692297871,13.333646773830688,13.33290026222516
LIHBEL,0.0768,1.7934341185894624,1.8674734991326247,1.8963327651305857,2.0438752632370245,124.90004381994038,118.12272830954058,104.95463528185812,95.8962631063803
LIHQIE,0.09783,1.826799975337004,1.826800109417103,1.9249100537685775,1.924910368120525,122.61878860529161,122.61877960554432,101.82293952710796,101.82292289867691
LIJDIS,0.09286,1.8939055474872015,2.047697172067855,2.0865858671681448,2.1043213202203863,228.12384934151487,88.70558525101701,82.04338136109558,79.83571633556672
LIJDOY,0.10371,1.911002521814395,1.9665056561487952,2.0535166791282946,2.150587968918317,87.91197190074504,85.43072300590846,81.81087677910412,78.11817160146167
LIJKOE,0.1339,1.8839493911497258,1.8839541502313712,2.1779522546840178,2.177953202513127,192.84169296949742,192.84160904622033,89.17436996408588,89.17414469952342
LIJVEG,0.10922,1.907806517528549,1.9663879039418133,2.059383276805847,2.1488457103558765,88.05924419297723,85.43583881045437,81.57782084186486,78.18150888654404
LIJWAC,0.04957,1.848885845984558,1.8492510628234393,1.9966199446681854,1.9977312246661216,106.0097898556994,105.98885350956452,98.16590309207439,98.11129624444712
LILHEW,0.0788,1.8358221454563575,1.8561693142246332,1.8841958139507184,1.8864470459344256,122.01617708686972,105.59381544451075,104.02315860634134,103.89902034218728
LILKUP,0.08891,1.8388697745736602,1.8429989115862764,1.8567382850410976,1.8933309351699918,121.81395501589238,106.34840789531559,105.56145773428788,103.52125788427063
LILSEF,0.09258,1.901203489907924,1.9127311741771542,2.1385476858188373,2.169588557156141,117.82010773126048,91.65098412334572,87.83252046502176,77.43403671902266
LILSIJ,0.09527,1.9170230123947762,1.9578412161062555,2.0833231511290267,2.09028565081797,100.11026348183832,87.63588069301875,80.64039412654482,80.37179030256381
LILVIM,0.09567,1.8811325416986973,1.9260681325431512,1.9356321901106068,2.298379803955776,426.3873178459484,104.19255190971732,101.25890703894528,87.22432875631213
LILVOS,0.08417,1.8680970252467881,1.9013366383327277,1.9494199921967181,1.9769756378079157,100.54272593107859,99.14133297936142,89.93108908666352,88.35889269315209
LILXIO,0.1158,1.8947934074474169,1.8951801965578736,2.484658511320963,2.486843433605039,597.2651747668274,596.7404219930032,88.66401969717758,88.6459241739284
LILXOU,0.11586,1.8876409925861777,1.8877265553815379,2.487643893280097,2.48835287593406,596.5484063087757,596.3784374605418,88.99997439122693,88.99594039246043
LILXUA,0.10944,1.920196172918131,2.0264819067309285,2.0592914039955015,2.0769803243495293,87.49106074130417,82.90229458352951,81.58146033827032,80.88665936333047
LILYAH,0.11059,1.9154212440138179,2.045055534561957,2.051815860764565,2.0686579128480127,87.70916607771947,82.14935837230696,81.87869253403589,81.21207424223515
LIMTUW,0.11846,1.9036158561341476,1.94133603450197,2.1496923944056334,2.1723009960199926,195.37679022962047,193.34337219819355,100.96139798398262,88.25309973051677
LIMXOU,0.11788,1.834386908703274,1.8343869087539344,1.9906532946462383,1.9906532947253848,106.84768794962245,106.84768794667164,98.46013895394648,98.4601389500318
LINSEH,0.04954,1.9325285590356602,2.1887139615155418,2.2572777243826847,2.2713828851780327,447.7515185773357,431.4552189307295,101.42152833063683,86.83025481660731
LINSOR,0.07673,1.878485246970135,1.9937875728757726,2.0555289513518638,2.2343056571877447,438.61501081884086,104.3393874485489,98.30535743449146,95.35258546034893
LINSUX,0.06438,1.8941054026205457,1.9213747004161508,2.00599756556214,2.3136194096572624,103.47892980444949,102.01029500260846,97.70699793699649,84.71574848563155
LINZOZ,0.1031,1.8224811449430156,1.8224827355896152,1.9586778245046879,1.958678003303458,122.90936486314315,122.90925758895095,100.06750346988007,100.06749433517466
LINZUF,0.10317,1.8254454547082728,1.8256454236315736,1.9527298512058562,1.952777910948044,122.70977444012304,122.69633363658275,100.37230694197942,100.36983668298714
LIPBAP,0.09978,1.8360992520200448,1.8360992721393141,1.844783023286025,1.8447831907259025,121.99776224164302,121.99776090483847,121.42349380524945,121.42348278436904
LIPBET,0.10319,1.8070533758296274,1.8255227643820435,1.871653687123138,2.0400135014893976,123.9587070288726,122.70457776286679,104.72022754448001,96.07779549346216
LIPDOE,0.08219,2.108076055469508,2.108088416792793,2.152092710213782,2.152319193118247,195.15887861461067,195.13834255759735,13.282253231496371,13.282175347559038
LIPDUK,0.07959,1.9121877968492977,2.207258295551738,2.2338542930965013,2.234979041597488,190.2813100063645,188.0158438703756,187.92122529247436,14.642913235894225
LIPTEK,0.04359,2.0816621697066515,2.082999533925595,2.3279358754871358,2.329896433927744,228.66342431878755,228.51661378096247,192.44516342455228,84.12391089400604
LIRFOJ,0.06828,1.955081514904638,1.9559148382866962,1.9605900735806054,1.9625593309939429,100.2515744258163,100.20886194190757,99.96990326593219,99.86959217214357
LIRGEA,0.07564,1.9218405106319068,1.9250456803487022,1.9342301652218625,1.9541406336411868,101.98557003856403,101.81576572484069,101.33230446104544,100.29984363755311
LIRQEI,0.06983,1.8761082296992833,1.8932083928588646,2.1763272308129875,2.176721423958883,205.85139663608646,205.81411799825355,104.47158479306727,103.52795853816578
LIRQIM,0.06817,1.8820096364411039,1.8880241863097214,2.179725236888518,2.187240506115433,205.53049183368836,204.82429744118704,104.14399384831933,103.81222943075537
LISJEC,0.11359,1.9460054656361765,1.9983345892937834,2.221127131065421,2.2612740426866913,189.09318342284,185.7360019491422,112.09334072486939,86.33069277895294
LISNIN,0.12595,1.788072568272819,1.792882142897668,1.7990470958738507,2.2973406043777684,182.82008301235612,93.95591822219994,93.70387265304416,93.38276934790159
LISSOW,0.09286,1.8481462845341483,1.8674449113061882,1.8972093989032797,1.9078991796142484,121.20252702640495,104.95624198247829,103.3096294554,102.7307952612195
LITMUW,0.03797,1.8520590186470012,1.852171777975514,1.9216383676716944,1.9219183424498263,105.82816099628693,105.82171822865944,101.99629820957341,101.98143993472854
LIVFUU,0.05069,1.8001069510381076,1.8002476435065498,2.1078538811773564,2.1080097144311547,108.88241939567443,108.87391004619133,92.98557255331325,92.97869865504414
LIVGAB,0.05041,1.7989724169933663,1.7991269020373004,2.1137204755579617,2.1154752875471514,108.9510868252088,108.94173155770889,92.72749271554538,92.65057415407477
LIVHEG,0.0518,1.8055174269630465,1.8055503373790085,2.08082373906607,2.0808334448715975,108.55613857445837,108.55415988264251,94.19346594342973,94.19302658896595
LIVHIK,0.051,1.802677242785423,1.8026909897699397,2.096623321439981,2.0968912907572896,108.72717275619947,108.72634362310404,93.48364963592283,93.47170302243701
LIVHOQ,0.06012,1.8177473107222077,1.8191648240356857,2.009559287121734,2.0470641424805796,107.82576810531899,107.74174907647355,97.53382309049877,95.74687765401052
LIVKIL,0.08512,1.8745092526126006,1.8816927956586114,1.898110136194131,1.9002378587264666,119.04174821565267,117.87997958851535,104.56070020824099,103.26060446260317
LIVMUZ,0.04521,1.8096214282399734,1.8098323780290864,2.299982494609358,2.301245856559634,108.30994645693845,108.29732210529059,97.39204560252335,97.3385783016163
LIWMOV,0.04945,1.8532786902209213,2.056125654475268,2.061399311362371,2.3087250365496206,231.50336117053956,230.9111084768013,105.75851383508635,84.89534132350431
LIWTIX,0.14037,1.7969799873668946,1.7970200781279428,1.8060487132756993,2.2913928753031247,183.29462595733997,93.49018975229075,93.48810402553491,93.02074676340928
LIWVAR,0.14905,1.7995309929531302,1.7997264887850575,1.7999510627773874,2.284860817454516,183.81863647515624,93.35765855541209,93.3475175516319,93.33587088793966
LIXMIR,0.06361,1.868401514135325,1.8728905528004183,1.8991824200859366,1.9246998598047378,117.94548940162586,116.38178226018313,104.90250543963329,104.65106981661755
LIXMOX,0.04888,1.8486679412425877,1.8534154907511302,1.9678174469166274,2.249604545423616,121.16832612428911,105.75070780301262,99.60273515569868,87.12642424141788
LIXMUD,0.04703,1.8419018931302784,1.8584094820768446,2.0032913192375257,2.220653374201536,121.61342622831889,105.46653032622412,97.83899032448247,88.26231156876263
LIYCIH,0.04539,2.095556751776055,2.095574158446167,2.146607597148045,2.1466223520346075,227.1472722447502,227.14538546941523,91.30686030385947,91.30623270284485
LIYCUT,0.06021,1.8051424904006663,1.8201400721828132,2.1347100208332246,2.1627705089528275,220.0880759329709,108.57868619362905,107.68402003530746,91.81574925267688
LIYVAR,0.08578,1.8842182673813688,1.9158051393384221,1.9178136806781672,2.199858558937078,445.48318618880387,104.02191900644029,87.69159062701691,87.59975053499083
LIYVEV,0.08451,1.8717982794328079,1.9409457696704577,1.9410549450050345,2.1843132331473645,448.65360202388354,104.71213813669702,86.55574134280103,86.55087298395063
LIYVIZ,0.08321,1.8356063996987786,1.9710437137955608,1.9781203591516248,2.0085173825983977,111.52504924314549,106.77670334564286,85.23403049062217,84.92910920347221
LIYWAS,0.09078,1.869655355188766,1.9417477258699136,1.9493483814314934,1.9798251284349542,104.83215500442392,86.5199931802341,86.18264523688173,84.85597924136032
LIYXAU,0.07693,1.8308413526321778,1.8985176820981875,1.9033264909690093,2.0498827155933435,107.05460618868655,88.49008970742437,88.26651696234676,13.659318060982494
LIYXEY,0.11023,1.7986635432051616,1.9077034317183303,1.9341796829463482,2.074938304018847,108.96979634708902,94.46063992378816,88.06400261526863,86.85852792336466
LIYXIC,0.1023,1.8948620803306202,1.9296661616435726,1.968098745833205,2.0510524909919283,95.56069425859044,88.66080636891891,87.06169146735091,85.3615705795678
LIYXUO,0.10598,1.8795036327084396,1.9236907523747477,2.141397129795812,2.2120353735905693,189.87038137561842,104.6046045748455,104.28285244522576,87.33212435138456
LIYYAV,0.09228,1.8363030470922181,1.8485200466776943,1.9691623355805368,1.9787104765410188,106.03076788497188,85.31546483722036,84.90378051349916,15.248027848310734
LIZDOP,0.05403,1.8635944464828178,2.074445574295845,2.132253175944972,2.194047439109261,229.45890019870714,216.95064177520538,105.17309727441662,91.9215420622538
LIZTOF,0.09825,1.8114543265046639,1.9477689030033503,1.9990084018724426,2.1295345318596315,108.20035434081113,86.25253218744453,84.04166778020382,78.8904793449359
LIZVAT,0.10057,1.8015635533272238,1.9423355408307423,2.00047158794433,2.129929962381214,108.79438565351565,86.4938093693873,83.98019797553614,78.8758329932031
LIZVEX,0.07914,1.9106535743585233,1.988860794423089,2.0186586171875116,2.165460710804978,112.62728926434288,87.92802748473322,83.22358152566943,77.58164309411482
LOBCUC,0.09683,2.219417931126367,2.219517570183902,2.220552061723041,2.2206108937705085,201.85472673577863,201.84566503020753,201.75163092207515,201.74628578864346
LOBHUI,0.13945,1.4160824363095508,1.9912806784068826,1.9941919193395397,2.2041736659254227,177.8444258090792,84.36781505579005,84.24464986080189,19.77286016834637
LOBJAQ,0.14024,1.883302812399661,1.913500984866445,2.1718740318055163,2.1798027265554203,219.16556532714424,192.67798635323973,89.20498546165196,87.7971850177677
LOBJEU,0.13869,1.868884642240881,1.9107479658166757,2.204588024048683,2.2812528455948375,405.0405906492433,215.91335651267636,89.89318880514747,87.92368381676903
LOBJIY,0.10079,2.064617731389691,2.0737314405912604,2.1577425579551925,2.1823720653518897,181.67134839824587,81.37099543697101,81.0133832720885,12.830076248013754
LOBJUK,0.11459,2.0147707173218627,2.06960900625452,2.214034839926252,2.2343675088959465,187.97265818080746,177.05231775533272,83.38417793927155,81.17475305349508
LOBKET,0.06152,2.023613367872546,2.023617667851126,2.1015821599555613,2.101582634329006,110.69308176961415,110.69284655824583,79.93977261567181,79.93975457150611
LOBLET,0.08662,1.8296235898265978,1.8315978056932822,2.0118745238534963,2.18486684972203,205.04682015611013,122.29759137280318,107.1258597067913,97.42158254709955
LOBPEA,0.11631,1.9165188142553744,2.1853855147107906,2.1925510042981027,2.3276856648261,192.46584999417,192.1857709648002,191.55768745021913,87.65893595741876
LOBRIE,0.10402,2.0513602773043984,2.157904207002023,2.2594740194622513,2.2668262925458627,232.04115106756893,198.2762342656291,197.63314086888113,194.63329217171608
LOBZIM,0.07813,1.8218360451273476,1.8218849319276362,2.0401262951838723,2.0401714866178398,122.95288623754408,122.9495870318209,96.07248358236318,96.07035549983367
LOCZUY,0.04962,1.8069847951497247,1.9715252720769727,2.0217920449418605,2.2293032618908186,235.43469823756678,123.96341164643813,99.4154134243062,87.91984623651406
LODBAH,0.05453,1.84154411737199,1.9090656975972142,1.9313638437232408,2.174391285432012,117.33488286020255,115.9802181903632,106.43242165694377,103.01733708222403
LODBEL,0.0635,1.870409058617835,1.8704125674748093,1.9154699487032925,1.9154785256181845,119.75989902739668,119.7596743601953,102.32475854433805,102.32430036601151
LODBIP,0.06556,1.8744854711042716,1.910824081924463,1.9252133947622274,1.9988835804543765,117.22690859872414,116.35073836979251,104.56202676488878,98.05473511140966
LODBOV,0.05668,1.8713319128412957,1.8713645689814151,2.073855642687347,2.073885370779126,119.70083899220984,119.69875015958186,94.50995332829385,94.50859857619128
LODFAL,0.15144,1.8999383024552845,1.9229851093817185,1.92908877768693,2.3393931901019056,418.9120512731383,88.42392396789627,87.36417103823318,87.08774937846046
LODFEP,0.11522,1.8987423727211923,1.898747116171502,2.4853343793692044,2.4854281337325093,597.1027529811299,597.0802293009343,88.47961809543963,88.4793970556454
LODLUO,0.14906,1.8976300313432894,1.9144218090836245,1.9936974471891444,1.9954982459010888,88.53148254671991,87.75495515296939,84.26554402066284,84.18950021383647
LODMAV,0.10289,1.8997633442862314,1.9147616653183888,1.9857278755118537,1.9951863132545296,88.43206734421967,87.73937928826498,84.6037375371463,84.20266262049479
LODYAH,0.1044,1.899356088042205,1.9009028470355431,1.9755461848318223,1.9788915973680368,88.45102877637284,88.3790564373113,85.0397734509567,84.89600957598849
LOFDAO,0.10414,1.9504137433019335,2.0627390001412667,2.1325440676012444,2.1387079219748353,217.18695383629182,86.13557024859047,78.77914578758127,78.55210067435134
LOFXIO,0.10698,1.842164370203433,1.8455568232876916,1.919461507305905,1.9195627861617401,121.59609838467527,121.37258369588663,102.11197216197337,102.10658458945831
LOFYEN,0.02298,1.3874513275490659,1.3874565704688997,2.194661049625135,2.1952197733525307,161.44710488381327,161.44649480761606,102.06587483669104,102.03989719804142
LOGJOI,0.05834,1.8667530588583356,1.8721385436800126,2.073418204960386,2.229437361705023,104.99514066411612,104.69310653405385,94.5298924891733,87.91455789101141
LOGVIM,0.06375,1.811887486339028,1.8119207961342445,2.1537101670702223,2.1543338383494968,108.1744873662237,108.17249871968379,91.00574580405431,90.97939999408902
LOGWUZ,0.03082,1.8287279949760165,1.8287295319619457,2.080732930842236,2.080744473892753,122.4895121720591,122.48940922372617,94.19757677438373,94.19705420786923
LOHMUS,0.07983,1.8236539648544106,1.910778184697811,2.029165976836287,2.1372125005186633,196.5176602224035,117.22972440959992,107.47652996529276,96.59140860699208
LOKHIF,0.04916,1.8423928287700144,1.8424564482991757,2.3348043890330135,2.335267427710518,419.7353768063964,419.65215134302025,106.38339280274448,106.37971941259899
LOKXAN,0.13181,2.0156748258722277,2.0310204533291993,2.063586221358394,2.0854314136931165,83.34677689259856,82.71703996117739,81.41166977234946,80.55887088728883
LOKYUF,0.07445,1.7236261021362367,1.723697528961257,2.194938489961079,2.1949573474202055,113.71375715248249,113.709045065531,89.29635199183896,89.29558482326058
LOKZOA,0.09966,1.8537691466236625,1.8594557480963667,1.8741374675467506,1.9741417576334488,119.52164869379428,105.73053303696523,105.40718713024316,99.28365034685241
LOLLIH,0.09704,1.8442010994473321,1.8567569183604506,1.8652274787771461,1.877129837551186,120.64045529330569,119.33111685668995,106.27908206905258,105.08101678219899
LOLMUU,0.11421,2.204790613793443,2.204967361295574,2.205045988560521,2.20532022441126,190.49427976172794,190.4790099719301,190.47221789427655,190.4485323042483
LOLNAC,0.04938,1.9122140452051102,2.0730134248969665,2.093498681843039,2.1088113385898097,229.6174227736409,227.37057545264233,102.49898566087376,13.277622083881612
LOLNEG,0.06271,1.8265948190894272,2.039020035107471,2.3188865254938693,2.3290232598479395,420.7772489416802,109.8566939722069,107.30349059990635,84.52332524475578
LOLNIK,0.04925,1.8725940507637546,2.0536422744665965,2.07855628019986,2.3306632133125804,231.78330808545223,229.0051053870098,104.66764001522893,84.09623444539825
LOLNOQ,0.04678,1.9555670547179445,2.1664839011200323,2.237949235647858,2.2867373836324854,452.34584918602815,437.90090695077913,100.22668336896763,85.71163501453488
LOLREM,0.076,1.9387770197540588,1.9418614821897826,1.95761357901468,1.9616987014460179,101.09465812879469,100.93407887105126,100.12190459909463,99.91340660801959
LOLROW,0.06791,1.9383025184691065,1.9413410072194157,1.9427323244572854,1.9487948967129791,101.11940635293765,100.96113937279415,100.88883452060429,100.57497601753373
LOMHEB,0.09003,1.8219932369796328,1.8303981775411617,1.8672065386717578,2.0293401019314112,122.37774422443267,107.57449370389237,104.9696409800627,96.58312069694887
LOMSAH,0.05696,1.9060476597399667,1.9844669335360954,1.9936743131606731,2.0971215914003434,226.9777784711821,102.83058715684967,98.76707779189356,98.31094211635362
LONBAU,0.09809,2.1025115728160366,2.1083200117815393,2.1413629168795896,2.1413703999544125,225.77217753474625,199.76108832422048,196.13676723795479,196.13608183289605
LONFUR,0.09224,1.8896733547273479,2.0374687615460214,2.213956426598797,2.2620699365733916,189.7056305869702,185.67065200301482,109.94033588521371,88.90425404989632
LONGAW,0.05435,1.9465039357360532,2.1965954052429852,2.2485841078992257,2.265807800520217,203.95198812247477,197.72197796174137,115.07811306597559,99.61824385981072
LONGAY,0.11208,1.7913502213811232,2.202014066695965,2.2382523295488492,2.2607695763403686,187.64640360484148,185.77744693463055,101.7250540711137,93.78400605018082
LONHIF,0.11841,2.1760570807464887,2.176112384761958,2.2574433884426517,2.257455461837056,198.4545890690366,198.4535276879526,193.0096428609862,193.00473768772895
LONHUR,0.04833,1.9701925233367288,2.2481550494465665,2.2590047241898183,2.2872315204530023,199.2745118315061,198.3174250158654,195.86998342488323,99.48266358662926
LOPCAW,0.08344,1.9572564843372324,1.9584787232004757,1.9634328735862936,1.974194083188176,100.14017149437093,100.07767645272338,99.82515961546353,99.28101885680594
LOPMAE,0.07773,1.970533841930408,1.9705450030223506,2.180879435653999,2.1809039048855774,205.42171780608055,205.4194130224663,99.46543207194613,99.46486870352227
LOPMEI,0.07783,1.9824135054587315,1.985442611626049,2.1860647114940024,2.1869613717840926,204.93446403689825,204.85044033243616,98.86938293161269,98.71854207837254
LOPQEP,0.05165,1.8159274289297875,1.8159333901951686,2.1558416132066442,2.155867565496578,107.93382867481226,107.93347435443917,103.90373700358148,103.90248621250736
LOPWOD,0.03878,1.8202996460348042,1.8206524472458303,1.822144285427045,1.8226069887613219,123.0566629444464,123.03281735009516,107.56557621015432,107.53826864957064
LOQMIP,0.06503,1.8878198438015341,1.8881423342234955,2.324439392027554,2.3245410820654864,192.73464454980697,192.72621312501246,103.82346633527888,103.80573352305329
LOQSIV,0.15516,1.5056386847621395,1.9385173303945162,2.149175559343607,2.150823552043691,195.42377456045276,195.2740379846223,86.66417233722103,18.59675915833913
LORBIF,0.05453,1.8681872410461744,1.8828848807235739,1.8837078741377418,1.8879440221291623,119.90232835256987,118.96638094726165,118.91440444423206,118.64758561399508
LORPEP,0.06318,1.9530199797105308,2.125705760765846,2.1427892934449067,2.2535253986151127,182.9391257456732,86.02062536241965,13.17209583602587,12.424976446774105
LORPIT,0.11272,1.9495411764445538,2.1828712359900537,2.2121761726736633,2.2173686045178993,189.85829663483938,176.78612351654033,86.17412241909527,12.82714231529119
LORPOZ,0.13109,1.3973045730782192,1.9953750535980637,2.2319681094934873,2.313075476339626,181.57643548434385,175.62974951687758,84.19469798274872,20.03858037787485
LORPUF,0.04723,2.0844492018990706,2.1806525776782175,2.2049466704702145,2.209825432580771,190.48079739290617,190.0602616875026,179.76270223538768,80.59683097431251
LORZOI,0.05081,1.896994867654898,1.8972872706884634,2.229657338444295,2.2314004929285756,213.48571899039914,213.31894543739182,103.32131274677565,103.30538924075427
LOSBEB,0.0935,1.8540163575825623,1.8540724509211397,1.8841723278769307,1.8849951591723266,120.81878300797295,120.81512774148194,104.02445524759996,103.97904686718702
LOSCIH,0.07896,1.8312452262486545,1.833338743612459,2.023181280069919,2.1162551791060364,122.32113798263319,122.18145761684198,105.84734875622308,83.03754174425443
LOSHOS,0.04691,1.8137374537223128,1.8137880400764521,2.27268742047887,2.272788773496671,108.06415206222457,108.06113816459971,98.5617282788505,98.55733300520374
LOTCAY,0.06097,1.835984655923682,1.8732170517498459,1.896372232037936,1.9149641278494236,106.7547048215349,104.63282929060927,103.35523621824427,102.35178672517242
LOTHIL,0.09186,2.034435850412649,2.1086369084272083,2.127437400643633,2.152108546576392,82.57817515648095,79.67232259313339,78.96824599829515,78.06297701259402
LOTHOR,0.08797,2.018098847808449,2.0806981120191304,2.110231958788307,2.1400979764616594,94.19915309568846,83.24666563406412,79.6121010774879,78.50107885142883
LOTHUX,0.09187,1.896758049536651,2.077360142640832,2.109017273540917,2.112005234404779,92.80280029951638,88.57218243573018,80.87187028939093,79.65795354437178
